representative,party,transaction_date,ticker,type,industry,sector,price_date_unadjusted,price_date,purchase_price,purchase_price_plus_365
Josh Gottheimer,Democrat,10/11/2022,PCTY,sale_full,Computer Software: Prepackaged Software,Technology,10/11/2023,10/11/2023,229.1100006,205.0500031
Josh Gottheimer,Democrat,10/19/2022,REGN,purchase,Major Pharmaceuticals,Health Care,10/19/2023,10/19/2023,709.3699951,808.6400146
Josh Gottheimer,Democrat,10/17/2022,CRM,purchase,Computer Software: Prepackaged Software,Technology,10/17/2023,10/17/2023,147.1799927,209.8399963
Josh Gottheimer,Democrat,10/17/2022,TCEHY,purchase,,,10/17/2023,10/17/2023,31.93000031,38.70000076
Josh Gottheimer,Democrat,10/17/2022,TSLA,purchase,Auto Manufacturing,Capital Goods,10/17/2023,10/17/2023,219.3500061,254.8500061
Josh Gottheimer,Democrat,10/21/2022,TSLA,purchase,Auto Manufacturing,Capital Goods,10/21/2023,10/23/2023,214.4400024,212.0800018
Josh Gottheimer,Democrat,10/19/2022,TTD,purchase,"Computer Software: Programming, Data Processing",Technology,10/19/2023,10/19/2023,55.22999954,75.87000275
Josh Gottheimer,Democrat,10/17/2022,VZ,purchase,Telecommunications Equipment,Public Utilities,10/17/2023,10/17/2023,37.18000031,31.51000023
Kathy Manning,Democrat,10/12/2022,MMM,purchase,Medical/Dental Instruments,Health Care,10/12/2023,10/12/2023,91.09532166,74.43143463
Kathy Manning,Democrat,10/12/2022,ACN,purchase,Business Services,Miscellaneous,10/12/2023,10/12/2023,250.0700073,304.3599854
Kathy Manning,Democrat,10/12/2022,ADBE,sale_full,Computer Software: Prepackaged Software,Technology,10/12/2023,10/12/2023,286.1499939,559.6300049
Kathy Manning,Democrat,10/12/2022,GOOGL,purchase,"Computer Software: Programming, Data Processing",Technology,10/12/2023,10/12/2023,97.55999756,138.9700012
Kathy Manning,Democrat,10/12/2022,AMZN,purchase,Catalog/Specialty Distribution,Consumer Services,10/12/2023,10/12/2023,112.9000015,132.3300018
Kathy Manning,Democrat,10/12/2022,AEE,purchase,Power Generation,Public Utilities,10/12/2023,10/12/2023,74.94000244,76.72000122
Kathy Manning,Democrat,10/12/2022,AEP,purchase,Electric Utilities: Central,Public Utilities,10/12/2023,10/12/2023,81.73999786,73.48000336
Kathy Manning,Democrat,10/12/2022,AMT,sale_full,Real Estate Investment Trusts,Consumer Services,10/12/2023,10/12/2023,183.7899933,164.2400055
Kathy Manning,Democrat,10/12/2022,AMGN,sale_full,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,10/12/2023,10/12/2023,246.4400024,285.0400085
Kathy Manning,Democrat,10/12/2022,AAPL,sale_partial,Computer Manufacturing,Technology,10/12/2023,10/12/2023,138.3399963,180.7100067
Kathy Manning,Democrat,10/12/2022,AMAT,purchase,Semiconductors,Technology,10/12/2023,10/12/2023,76.01000214,145
Kathy Manning,Democrat,10/12/2022,T,sale_partial,Telecommunications Equipment,Public Utilities,10/12/2023,10/12/2023,14.63000011,14.44999981
Kathy Manning,Democrat,10/12/2022,BAC,sale_partial,Major Banks,Finance,10/12/2023,10/12/2023,29.86000061,26.89999962
Kathy Manning,Democrat,10/12/2022,BLK,sale_full,Investment Bankers/Brokers/Service,Finance,10/12/2023,10/12/2023,531.0999756,636.1699829
Kathy Manning,Democrat,10/12/2022,CSCO,sale_partial,Computer Communications Equipment,Technology,10/12/2023,10/12/2023,39.27000046,53.84999847
Kathy Manning,Democrat,10/12/2022,KO,sale_partial,Beverages (Production/Distribution),Consumer Non-Durables,10/12/2023,10/12/2023,55.13999939,52.81000137
Kathy Manning,Democrat,10/12/2022,COST,sale_partial,Department/Specialty Retail Stores,Consumer Services,10/12/2023,10/12/2023,466.3800049,563.7800293
Kathy Manning,Democrat,10/12/2022,EL,sale_full,Package Goods/Cosmetics,Consumer Non-Durables,10/12/2023,10/12/2023,215.1000061,139.6199951
Kathy Manning,Democrat,10/12/2022,FDX,purchase,Air Freight/Delivery Services,Transportation,10/12/2023,10/12/2023,152.8899994,252.0399933
Kathy Manning,Democrat,10/12/2022,HD,sale_partial,RETAIL: Building Materials,Consumer Services,10/12/2023,10/12/2023,280.519989,293.019989
Kathy Manning,Democrat,10/12/2022,INTC,purchase,Semiconductors,Technology,10/12/2023,10/12/2023,25.32999992,36.84000015
Kathy Manning,Democrat,10/12/2022,INTU,purchase,Computer Software: Prepackaged Software,Technology,10/12/2023,10/12/2023,388.0599976,543.4099731
Kathy Manning,Democrat,10/12/2022,ISRG,sale_full,Industrial Specialties,Health Care,10/12/2023,10/12/2023,186.3399963,266.1199951
Kathy Manning,Democrat,10/12/2022,INVH,purchase,Real Estate Investment Trusts,Real Estate,10/12/2023,10/12/2023,32.20000076,32.65999985
Kathy Manning,Democrat,10/12/2022,JNJ,purchase,Major Pharmaceuticals,Health Care,10/12/2023,10/12/2023,162.6900024,156.3300018
Kathy Manning,Democrat,10/12/2022,KMB,purchase,Containers/Packaging,Consumer Durables,10/12/2023,10/12/2023,112.8600006,119.75
Kathy Manning,Democrat,10/12/2022,LRCX,sale_full,Industrial Machinery/Components,Technology,10/12/2023,10/12/2023,32.39799881,65.4960022
Kathy Manning,Democrat,10/12/2022,MA,purchase,Business Services,Miscellaneous,10/12/2023,10/12/2023,283.3800049,399.8999939
Kathy Manning,Democrat,10/12/2022,MCD,sale_partial,Restaurants,Consumer Services,10/12/2023,10/12/2023,237.0599976,246.1900024
Kathy Manning,Democrat,10/12/2022,MDT,purchase,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,10/12/2023,10/12/2023,80.30999756,71.29000092
Kathy Manning,Democrat,10/12/2022,MSFT,purchase,Computer Software: Prepackaged Software,Technology,10/12/2023,10/12/2023,225.75,331.1600037
Kathy Manning,Democrat,10/12/2022,NKE,sale_full,Shoe Manufacturing,Consumer Non-Durables,10/12/2023,10/12/2023,88.51000214,99.25
Kathy Manning,Democrat,10/12/2022,NVDA,purchase,Semiconductors,Technology,10/12/2023,10/12/2023,11.5,46.94499969
Kathy Manning,Democrat,10/12/2022,ORCL,sale_full,Computer Software: Prepackaged Software,Technology,10/12/2023,10/12/2023,63.77999878,109.1100006
Kathy Manning,Democrat,10/12/2022,PFE,purchase,Major Pharmaceuticals,Health Care,10/12/2023,10/12/2023,42.02999878,32.91999817
Kathy Manning,Democrat,10/12/2022,PPL,purchase,Electric Utilities: Central,Public Utilities,10/12/2023,10/12/2023,23.97999954,23.64999962
Kathy Manning,Democrat,10/12/2022,PG,purchase,Package Goods/Cosmetics,Basic Industries,10/12/2023,10/12/2023,124.4300003,143.3200073
Kathy Manning,Democrat,10/12/2022,QCOM,sale_full,Radio And Television Broadcasting And Communications Equipment,Technology,10/12/2023,10/12/2023,108.6399994,111.4599991
Kathy Manning,Democrat,10/12/2022,SPGI,sale_full,Finance: Consumer Services,Finance,10/12/2023,10/12/2023,291.1700134,365.8200073
Kathy Manning,Democrat,10/12/2022,CRM,purchase,Computer Software: Prepackaged Software,Technology,10/12/2023,10/12/2023,142.2899933,205.6799927
Kathy Manning,Democrat,10/12/2022,TSLA,purchase,Auto Manufacturing,Capital Goods,10/12/2023,10/12/2023,217.2400055,258.8699951
Kathy Manning,Democrat,10/12/2022,TXN,purchase,Semiconductors,Technology,10/12/2023,10/12/2023,151.5500031,155
Kathy Manning,Democrat,10/12/2022,TMO,purchase,Industrial Machinery/Components,Capital Goods,10/12/2023,10/12/2023,500.6700134,482.5599976
Kathy Manning,Democrat,10/12/2022,UPS,sale_full,Trucking Freight/Courier Services,Transportation,10/12/2023,10/12/2023,159.4799957,155.3800049
Kathy Manning,Democrat,10/12/2022,UNH,sale_partial,Medical Specialities,Health Care,10/12/2023,10/12/2023,499.9599915,525.539978
Kathy Manning,Democrat,10/12/2022,VZ,purchase,Telecommunications Equipment,Public Utilities,10/12/2023,10/12/2023,35.68000031,30.90999985
Kathy Manning,Democrat,10/12/2022,V,sale_partial,Business Services,Miscellaneous,10/12/2023,10/12/2023,178.2400055,236.7799988
Kathy Manning,Democrat,10/12/2022,WELL,purchase,Real Estate Investment Trusts,Real Estate,10/12/2023,10/12/2023,57.90999985,85
Debbie Wasserman Schultz,Democrat,10/27/2022,AE,sale_full,Oilfield Services/Equipment,Energy,10/27/2023,10/27/2023,32.27000046,31.79999924
Victoria Spartz,Republican,8/13/2021,SPG,purchase,Real Estate Investment Trusts,Consumer Services,8/13/2022,8/15/2022,133.6699982,113.25
Marjorie Taylor Greene,Republican,6/10/2022,COST,purchase,Department/Specialty Retail Stores,Consumer Services,6/10/2023,6/12/2023,463.3099976,520.9699707
Marjorie Taylor Greene,Republican,6/10/2022,GS,purchase,Investment Bankers/Brokers/Service,Finance,6/10/2023,6/12/2023,287.019989,339.4899902
Marjorie Taylor Greene,Republican,6/10/2022,HD,purchase,RETAIL: Building Materials,Consumer Services,6/10/2023,6/12/2023,289.2399902,300.8599854
Marjorie Taylor Greene,Republican,6/10/2022,INTC,purchase,Semiconductors,Technology,6/10/2023,6/12/2023,39.18000031,33.06999969
Marjorie Taylor Greene,Republican,6/10/2022,QQQ,purchase,,,6/10/2023,6/12/2023,288.8399963,360.4899902
Marjorie Taylor Greene,Republican,6/10/2022,NSRGY,purchase,,,6/10/2023,6/12/2023,111.0500031,118.0699997
